time	V(vd)	V(vg)	V(Vd)*Ix(U1:D)+V(Vg)*Ix(U1:G)	Ix(U1:D)	Ix(U1:G)
4.006584553985984e-005	3.583730e+001	-3.842988e+000	-2.162419e+000	-6.178552e-002	-1.348101e-002
4.006607988189033e-005	3.583730e+001	-3.825031e+000	-2.156410e+000	-6.159727e-002	-1.335127e-002
4.006637151779554e-005	3.583688e+001	-3.806027e+000	-1.507941e+000	-4.352587e-002	-1.363378e-002
4.006652481598664e-005	3.583650e+001	-3.799599e+000	-9.140134e-001	-2.698255e-002	-1.393479e-002
4.006664768146800e-005	3.583611e+001	-3.797779e+000	-3.249235e-001	-1.057464e-002	-1.422684e-002
4.006676665158266e-005	3.583572e+001	-3.798830e+000	2.652630e-001	5.865458e-003	-1.449657e-002
4.006688856046605e-005	3.583533e+001	-3.802553e+000	8.422650e-001	2.194108e-002	-1.472666e-002
4.006701099632428e-005	3.583499e+001	-3.808754e+000	1.347970e+000	3.603453e-002	-1.487962e-002
4.006715631126331e-005	3.583468e+001	-3.818628e+000	1.797476e+000	4.856963e-002	-1.492657e-002
4.006733760059085e-005	3.583448e+001	-3.832978e+000	2.082198e+000	5.652670e-002	-1.476464e-002
4.006755860545200e-005	3.583453e+001	-3.850489e+000	2.003680e+000	5.438257e-002	-1.425952e-002
4.006781362170478e-005	3.583492e+001	-3.867746e+000	1.452121e+000	3.907893e-002	-1.337489e-002
4.006796586200240e-005	3.583528e+001	-3.874921e+000	9.199089e-001	2.429356e-002	-1.273375e-002
4.006809123179163e-005	3.583563e+001	-3.877832e+000	3.901996e-001	9.571402e-003	-1.217235e-002
4.006822317272112e-005	3.583601e+001	-3.878064e+000	-1.848437e-001	-6.413385e-003	-1.160024e-002
4.006834464668800e-005	3.583634e+001	-3.875802e+000	-6.825830e-001	-2.025037e-002	-1.112445e-002
4.006849065859101e-005	3.583667e+001	-3.870286e+000	-1.183646e+000	-3.417969e-002	-1.065550e-002
4.006866673771811e-005	3.583693e+001	-3.860958e+000	-1.587590e+000	-4.540665e-002	-1.026816e-002
4.006887994414694e-005	3.583702e+001	-3.848128e+000	-1.727485e+000	-4.928587e-002	-1.007605e-002
4.006914345519604e-005	3.583684e+001	-3.833161e+000	-1.453756e+000	-4.165297e-002	-1.016266e-002
4.006930294005047e-005	3.583659e+001	-3.826213e+000	-1.062368e+000	-3.075109e-002	-1.036177e-002
4.006943487513308e-005	3.583630e+001	-3.822863e+000	-6.144600e-001	-1.827650e-002	-1.059470e-002
4.006955493760241e-005	3.583600e+001	-3.821985e+000	-1.613687e-001	-5.656828e-003	-1.081883e-002
4.006967506000881e-005	3.583569e+001	-3.823218e+000	2.976041e-001	7.128294e-003	-1.102651e-002
4.006979727057524e-005	3.583540e+001	-3.826485e+000	7.363428e-001	1.935227e-002	-1.119735e-002
4.006991994205524e-005	3.583514e+001	-3.831640e+000	1.111199e+000	2.980013e-002	-1.130251e-002
4.007007618663715e-005	3.583491e+001	-3.840187e+000	1.452153e+000	3.931059e-002	-1.131748e-002
4.007026197387452e-005	3.583479e+001	-3.851681e+000	1.622814e+000	4.408734e-002	-1.115178e-002
4.007049854788080e-005	3.583487e+001	-3.866123e+000	1.501658e+000	4.075073e-002	-1.069815e-002
4.007068449353196e-005	3.583510e+001	-3.875758e+000	1.166855e+000	3.146006e-002	-1.018663e-002
4.007082376704590e-005	3.583536e+001	-3.880915e+000	7.843180e-001	2.083292e-002	-9.730338e-003
4.007094824864978e-005	3.583563e+001	-3.883459e+000	3.818107e-001	9.646543e-003	-9.301171e-003
4.007107970169298e-005	3.583593e+001	-3.884023e+000	-6.164575e-002	-2.680294e-003	-8.858099e-003
4.007120133891860e-005	3.583619e+001	-3.882639e+000	-4.547870e-001	-1.360970e-002	-8.482006e-003
4.007133682874373e-005	3.583643e+001	-3.879059e+000	-8.319960e-001	-2.409657e-002	-8.130572e-003
4.007150983130368e-005	3.583665e+001	-3.872319e+000	-1.176084e+000	-3.366156e-002	-7.807743e-003
4.007171166106047e-005	3.583676e+001	-3.863005e+000	-1.337805e+000	-3.815249e-002	-7.625365e-003
4.007196466234430e-005	3.583668e+001	-3.851492e+000	-1.207981e+000	-3.452940e-002	-7.643188e-003
4.007214394210227e-005	3.583648e+001	-3.844874e+000	-9.096879e-001	-2.622060e-002	-7.793785e-003
4.007228121954978e-005	3.583626e+001	-3.841632e+000	-5.695150e-001	-1.674693e-002	-7.973810e-003
4.007240275965708e-005	3.583603e+001	-3.840479e+000	-2.213742e-001	-7.050939e-003	-8.150923e-003
4.007252211163133e-005	3.583580e+001	-3.840985e+000	1.323982e-001	2.803085e-003	-8.317498e-003
4.007264464084965e-005	3.583556e+001	-3.843097e+000	4.805440e-001	1.250223e-002	-8.461803e-003
4.007276723947595e-005	3.583536e+001	-3.846699e+000	7.864634e-001	2.102766e-002	-8.560530e-003
4.007291102876093e-005	3.583517e+001	-3.852436e+000	1.058115e+000	2.860297e-002	-8.597851e-003
4.007309159566768e-005	3.583505e+001	-3.860904e+000	1.237546e+000	3.361714e-002	-8.514739e-003
4.007331014245645e-005	3.583508e+001	-3.871079e+000	1.191908e+000	3.237242e-002	-8.224947e-003
4.007361943298198e-005	3.583536e+001	-3.883080e+000	7.781398e-001	2.089208e-002	-7.587913e-003
4.007378144369734e-005	3.583559e+001	-3.887154e+000	4.306174e-001	1.123727e-002	-7.183489e-003
4.007390618574576e-005	3.583581e+001	-3.888337e+000	1.103105e-001	2.334392e-003	-6.855276e-003
4.007403683004656e-005	3.583603e+001	-3.887884e+000	-2.264093e-001	-7.026309e-003	-6.529440e-003
4.007415731637410e-005	3.583622e+001	-3.886020e+000	-5.076887e-001	-1.484645e-002	-6.266582e-003
4.007432140344178e-005	3.583641e+001	-3.881704e+000	-8.105097e-001	-2.326550e-002	-5.987638e-003
4.007450318419238e-005	3.583654e+001	-3.875525e+000	-1.002253e+000	-2.859466e-002	-5.800718e-003
4.007473821341886e-005	3.583654e+001	-3.867167e+000	-9.965418e-001	-2.842871e-002	-5.752172e-003
4.007503100877808e-005	3.583634e+001	-3.858340e+000	-6.919647e-001	-1.994395e-002	-5.897158e-003
4.007518471538589e-005	3.583615e+001	-3.855373e+000	-4.152413e-001	-1.223738e-002	-6.043348e-003
4.007530744778824e-005	3.583598e+001	-3.854550e+000	-1.426828e-001	-4.646595e-003	-6.182938e-003
4.007542644695739e-005	3.583579e+001	-3.855055e+000	1.300882e-001	2.951133e-003	-6.311712e-003
4.007554825572951e-005	3.583562e+001	-3.856790e+000	3.958592e-001	1.035540e-002	-6.421674e-003
4.007567065459438e-005	3.583546e+001	-3.859672e+000	6.277643e-001	1.681839e-002	-6.495249e-003
4.007582021103602e-005	3.583532e+001	-3.864384e+000	8.379026e-001	2.267894e-002	-6.520008e-003
4.007600295230973e-005	3.583523e+001	-3.871058e+000	9.632426e-001	2.618347e-002	-6.445707e-003
4.007622900114383e-005	3.583526e+001	-3.879306e+000	9.186587e-001	2.496340e-002	-6.209501e-003
4.007646469710465e-005	3.583542e+001	-3.886643e+000	6.790307e-001	1.831553e-002	-5.836898e-003
4.007661300020456e-005	3.583558e+001	-3.889881e+000	4.386597e-001	1.163819e-002	-5.552418e-003
4.007673792156565e-005	3.583575e+001	-3.891269e+000	1.954826e-001	4.879684e-003	-5.297893e-003
4.007686955056548e-005	3.583592e+001	-3.891438e+000	-6.988795e-002	-2.497231e-003	-5.037378e-003
4.007699122491514e-005	3.583607e+001	-3.890448e+000	-3.020199e-001	-8.950977e-003	-4.818971e-003
4.007713363315042e-005	3.583623e+001	-3.888022e+000	-5.317972e-001	-1.533963e-002	-4.608354e-003
4.007730876251168e-005	3.583635e+001	-3.883778e+000	-7.252537e-001	-2.071796e-002	-4.429288e-003
4.007751797333715e-005	3.583640e+001	-3.877941e+000	-8.012308e-001	-2.282757e-002	-4.339173e-003
4.007777770576816e-005	3.583633e+001	-3.870989e+000	-6.921867e-001	-1.978790e-002	-4.375865e-003
4.007794146880364e-005	3.583622e+001	-3.867548e+000	-5.145101e-001	-1.483973e-002	-4.470477e-003
4.007807538274323e-005	3.583608e+001	-3.865833e+000	-3.085505e-001	-9.104320e-003	-4.581844e-003
4.007819605835710e-005	3.583594e+001	-3.865297e+000	-9.943869e-002	-3.280652e-003	-4.689567e-003
4.007831585988675e-005	3.583580e+001	-3.865743e+000	1.126088e-001	2.625623e-003	-4.790148e-003
4.007843820619193e-005	3.583566e+001	-3.867139e+000	3.177730e-001	8.341406e-003	-4.875245e-003
4.007856081767331e-005	3.583554e+001	-3.869416e+000	4.949140e-001	1.327826e-002	-4.931035e-003
4.007871421520534e-005	3.583543e+001	-3.873197e+000	6.567894e-001	1.779313e-002	-4.948078e-003
4.007889849208898e-005	3.583538e+001	-3.878413e+000	7.463234e-001	2.029768e-002	-4.885645e-003
4.007912983484864e-005	3.583540e+001	-3.884930e+000	7.031667e-001	1.911313e-002	-4.695049e-003
4.007934030554315e-005	3.583552e+001	-3.889985e+000	5.343281e-001	1.442891e-002	-4.437145e-003
4.007948389059319e-005	3.583564e+001	-3.892433e+000	3.539433e-001	9.417966e-003	-4.224736e-003
4.007960852945826e-005	3.583576e+001	-3.893565e+000	1.673531e-001	4.232206e-003	-4.029418e-003
4.007974105154223e-005	3.583590e+001	-3.893770e+000	-3.920202e-002	-1.509738e-003	-3.826831e-003
4.007986240261694e-005	3.583602e+001	-3.893076e+000	-2.195794e-001	-6.524680e-003	-3.657558e-003
4.008000089161174e-005	3.583614e+001	-3.891322e+000	-3.957003e-001	-1.142166e-002	-3.496970e-003
4.008017433305152e-005	3.583624e+001	-3.888136e+000	-5.508025e-001	-1.573402e-002	-3.355250e-003
4.008037931039797e-005	3.583628e+001	-3.883727e+000	-6.197116e-001	-1.764831e-002	-3.279864e-003
4.008063437200699e-005	3.583624e+001	-3.878369e+000	-5.511035e-001	-1.573551e-002	-3.299785e-003
4.008080559875352e-005	3.583615e+001	-3.875478e+000	-4.152317e-001	-1.195170e-002	-3.372787e-003
4.008094178767382e-005	3.583604e+001	-3.874022e+000	-2.572692e-001	-7.553038e-003	-3.459409e-003
4.008106312943814e-005	3.583594e+001	-3.873512e+000	-9.608294e-002	-3.064249e-003	-3.543885e-003
4.008118261240110e-005	3.583583e+001	-3.873766e+000	6.756318e-002	1.493691e-003	-3.623225e-003
4.008130510498204e-005	3.583572e+001	-3.874761e+000	2.278714e-001	5.959594e-003	-3.691845e-003
4.008142767827064e-005	3.583563e+001	-3.876444e+000	3.678842e-001	9.861440e-003	-3.738800e-003
4.008157621941344e-005	3.583554e+001	-3.879200e+000	4.948312e-001	1.340165e-002	-3.757437e-003
4.008175842022830e-005	3.583549e+001	-3.883148e+000	5.731614e-001	1.559131e-002	-3.718425e-003
4.008198264514715e-005	3.583550e+001	-3.888011e+000	5.496784e-001	1.495012e-002	-3.583629e-003
4.008223582411970e-005	3.583561e+001	-3.892683e+000	3.969117e-001	1.071214e-002	-3.348727e-003
4.008238716011119e-005	3.583570e+001	-3.894614e+000	2.501524e-001	6.635216e-003	-3.177417e-003
4.008251201087378e-005	3.583580e+001	-3.895385e+000	1.043703e-001	2.583407e-003	-3.027125e-003
4.008264365412810e-005	3.583591e+001	-3.895421e+000	-5.395366e-002	-1.817971e-003	-2.873885e-003
4.008276507689518e-005	3.583600e+001	-3.894771e+000	-1.910779e-001	-5.630526e-003	-2.746656e-003
4.008291168567253e-005	3.583609e+001	-3.893214e+000	-3.295067e-001	-9.479639e-003	-2.621624e-003
4.008308795691126e-005	3.583616e+001	-3.890606e+000	-4.403068e-001	-1.256032e-002	-2.520625e-003
4.008330182241624e-005	3.583619e+001	-3.887024e+000	-4.777304e-001	-1.359938e-002	-2.474789e-003
4.008356603247648e-005	3.583614e+001	-3.882858e+000	-4.003659e-001	-1.144382e-002	-2.507575e-003
4.008372485562829e-005	3.583606e+001	-3.880940e+000	-2.920006e-001	-8.426267e-003	-2.567329e-003
4.008385648063415e-005	3.583598e+001	-3.880013e+000	-1.682544e-001	-4.980458e-003	-2.635370e-003
4.008397643699807e-005	3.583590e+001	-3.879767e+000	-4.317317e-002	-1.497117e-003	-2.700518e-003
4.008409661436090e-005	3.583582e+001	-3.880103e+000	8.350975e-002	2.031393e-003	-2.761042e-003
4.008421880434310e-005	3.583574e+001	-3.880999e+000	2.043596e-001	5.398218e-003	-2.811266e-003
4.008434142788800e-005	3.583567e+001	-3.882417e+000	3.071237e-001	8.262325e-003	-2.843004e-003
4.008450257883888e-005	3.583560e+001	-3.884844e+000	4.025962e-001	1.092554e-002	-2.850280e-003
4.008469004184395e-005	3.583557e+001	-3.888024e+000	4.469126e-001	1.216668e-002	-2.806724e-003
4.008493273718909e-005	3.583560e+001	-3.892063e+000	4.078171e-001	1.108901e-002	-2.681312e-003
4.008511279825457e-005	3.583566e+001	-3.894580e+000	3.153104e-001	8.521943e-003	-2.547368e-003
4.008525072148973e-005	3.583573e+001	-3.895938e+000	2.091062e-001	5.571462e-003	-2.425287e-003
4.008537456099290e-005	3.583580e+001	-3.896590e+000	9.804079e-002	2.484609e-003	-2.310442e-003
4.008550707708309e-005	3.583589e+001	-3.896698e+000	-2.530878e-002	-9.444600e-004	-2.190773e-003
4.008562855479834e-005	3.583596e+001	-3.896271e+000	-1.329851e-001	-3.938272e-003	-2.090874e-003
4.008576781177617e-005	3.583603e+001	-3.895204e+000	-2.383762e-001	-6.868820e-003	-1.996044e-003
4.008594151767260e-005	3.583609e+001	-3.893284e+000	-3.303803e-001	-9.427087e-003	-1.913454e-003
4.008614727872638e-005	3.583611e+001	-3.890630e+000	-3.704521e-001	-1.054052e-002	-1.870980e-003
4.008640311534381e-005	3.583609e+001	-3.887417e+000	-3.279153e-001	-9.355019e-003	-1.886084e-003
4.008657193812875e-005	3.583603e+001	-3.885717e+000	-2.471853e-001	-7.107047e-003	-1.930922e-003
4.008670780782512e-005	3.583597e+001	-3.884853e+000	-1.527173e-001	-4.476624e-003	-1.983823e-003
4.008682909701431e-005	3.583591e+001	-3.884550e+000	-5.639950e-002	-1.794443e-003	-2.035241e-003
4.008694862103526e-005	3.583584e+001	-3.884703e+000	4.135763e-002	9.282252e-004	-2.083530e-003
4.008707110414845e-005	3.583578e+001	-3.885298e+000	1.369886e-001	3.592247e-003	-2.125346e-003
4.008719365894711e-005	3.583572e+001	-3.886305e+000	2.203178e-001	5.914388e-003	-2.154079e-003
4.008734439284977e-005	3.583567e+001	-3.887976e+000	2.966480e-001	8.043007e-003	-2.166030e-003
4.008752732353224e-005	3.583564e+001	-3.890341e+000	3.423856e-001	9.321676e-003	-2.143102e-003
4.008775412742716e-005	3.583565e+001	-3.893271e+000	3.269155e-001	8.898566e-003	-2.062421e-003
4.008799811147905e-005	3.583571e+001	-3.895952e+000	2.382652e-001	6.439161e-003	-1.928478e-003
4.008814755116931e-005	3.583577e+001	-3.897090e+000	1.515722e-001	4.030804e-003	-1.828362e-003
4.008827216845189e-005	3.583582e+001	-3.897557e+000	6.479528e-002	1.618911e-003	-1.739618e-003
4.008840365850423e-005	3.583589e+001	-3.897587e+000	-2.968689e-002	-1.007755e-003	-1.648943e-003
4.008852517466901e-005	3.583594e+001	-3.897208e+000	-1.119270e-001	-3.294425e-003	-1.573384e-003
4.008867011052072e-005	3.583600e+001	-3.896297e+000	-1.943181e-001	-5.585507e-003	-1.499902e-003
4.008884593745806e-005	3.583604e+001	-3.894750e+000	-2.616193e-001	-7.456935e-003	-1.439816e-003
4.008905792659506e-005	3.583606e+001	-3.892625e+000	-2.858811e-001	-8.130899e-003	-1.412476e-003
4.008932029871958e-005	3.583603e+001	-3.890129e+000	-2.426200e-001	-6.925710e-003	-1.431821e-003
4.008948105888085e-005	3.583599e+001	-3.888852e+000	-1.822001e-001	-5.243398e-003	-1.466316e-003
4.008949810615803e-005	3.583598e+001	-3.888748e+000	-1.735222e-001	-5.001785e-003	-1.471341e-003
4.008953220071239e-005	3.583597e+001	-3.888587e+000	-1.541142e-001	-4.461403e-003	-1.482431e-003
4.008960038982111e-005	3.583595e+001	-3.888365e+000	-1.131943e-001	-3.321999e-003	-1.505186e-003
4.008973676803855e-005	3.583589e+001	-3.888224e+000	-2.780901e-002	-9.442186e-004	-1.550298e-003
4.008987621713198e-005	3.583583e+001	-3.888464e+000	5.925333e-002	1.480675e-003	-1.592429e-003
4.009000523864751e-005	3.583578e+001	-3.889064e+000	1.341052e-001	3.566027e-003	-1.623499e-003
4.009012894533027e-005	3.583574e+001	-3.889962e+000	1.933528e-001	5.217407e-003	-1.640936e-003
4.009029828634964e-005	3.583570e+001	-3.891529e+000	2.477265e-001	6.734534e-003	-1.641964e-003
4.009049025407880e-005	3.583569e+001	-3.893474e+000	2.662910e-001	7.255944e-003	-1.610181e-003
4.009074901520585e-005	3.583572e+001	-3.895975e+000	2.297267e-001	6.244866e-003	-1.523999e-003
4.009091033135451e-005	3.583575e+001	-3.897237e+000	1.744006e-001	4.708989e-003	-1.449859e-003
4.009104391187651e-005	3.583579e+001	-3.897935e+000	1.097701e-001	2.913195e-003	-1.378550e-003
4.009116648887195e-005	3.583584e+001	-3.898247e+000	4.309158e-002	1.059823e-003	-1.311338e-003
4.009129452344390e-005	3.583589e+001	-3.898239e+000	-2.788782e-002	-9.135161e-004	-1.243854e-003
4.009141661521266e-005	3.583593e+001	-3.897919e+000	-9.114894e-002	-2.672533e-003	-1.186207e-003
4.009156457365943e-005	3.583597e+001	-3.897175e+000	-1.548181e-001	-4.443060e-003	-1.129860e-003
4.009174258410048e-005	3.583600e+001	-3.895942e+000	-2.050086e-001	-5.838736e-003	-1.085335e-003
4.009195797570245e-005	3.583601e+001	-3.894271e+000	-2.200915e-001	-6.257617e-003	-1.067343e-003
4.009222597597691e-005	3.583599e+001	-3.892334e+000	-1.809959e-001	-5.168693e-003	-1.086566e-003
4.009238199253187e-005	3.583595e+001	-3.891483e+000	-1.305553e-001	-3.764272e-003	-1.115517e-003
4.009251238994568e-005	3.583591e+001	-3.891079e+000	-7.330317e-002	-2.170152e-003	-1.147809e-003
4.009263197027479e-005	3.583588e+001	-3.890983e+000	-1.558330e-002	-5.628144e-004	-1.178532e-003
4.009275238623747e-005	3.583584e+001	-3.891155e+000	4.282365e-002	1.063933e-003	-1.207021e-003
4.009287449243178e-005	3.583580e+001	-3.891583e+000	9.806978e-002	2.603019e-003	-1.230475e-003
4.009299710291597e-005	3.583577e+001	-3.892251e+000	1.445635e-001	3.898821e-003	-1.245105e-003
4.009316396397731e-005	3.583574e+001	-3.893422e+000	1.882895e-001	5.118630e-003	-1.248148e-003
4.009335376199151e-005	3.583573e+001	-3.894903e+000	2.059218e-001	5.612933e-003	-1.226794e-003
4.009360508059430e-005	3.583574e+001	-3.896805e+000	1.831013e-001	4.982702e-003	-1.165697e-003
4.009377290186440e-005	3.583577e+001	-3.897854e+000	1.411344e-001	3.817863e-003	-1.107870e-003
4.009390893892064e-005	3.583580e+001	-3.898440e+000	9.163203e-002	2.442488e-003	-1.052606e-003
4.009403220121032e-005	3.583584e+001	-3.898715e+000	4.028535e-002	1.015305e-003	-1.000600e-003
4.009416156510248e-005	3.583588e+001	-3.898740e+000	-1.523930e-002	-5.283594e-004	-9.477221e-004
4.009428320620153e-005	3.583591e+001	-3.898523e+000	-6.463330e-002	-1.901797e-003	-9.027363e-004
4.009442523446073e-005	3.583594e+001	-3.898000e+000	-1.134208e-001	-3.258515e-003	-8.597178e-004
4.009460070691991e-005	3.583597e+001	-3.897087e+000	-1.547227e-001	-4.407085e-003	-8.235640e-004
4.009480948457198e-005	3.583598e+001	-3.895836e+000	-1.709363e-001	-4.857672e-003	-8.067850e-004
4.009506940134632e-005	3.583596e+001	-3.894341e+000	-1.477979e-001	-4.213130e-003	-8.174976e-004
4.009523326619759e-005	3.583594e+001	-3.893600e+000	-1.100078e-001	-3.160968e-003	-8.394476e-004
4.009536725502078e-005	3.583591e+001	-3.893227e+000	-6.616824e-002	-1.940356e-003	-8.646284e-004
4.009548795045073e-005	3.583588e+001	-3.893106e+000	-2.166049e-002	-7.010002e-004	-8.888715e-004
4.009560774720172e-005	3.583585e+001	-3.893195e+000	2.347281e-002	5.559762e-004	-9.115721e-004
4.009573009844577e-005	3.583582e+001	-3.893486e+000	6.715437e-002	1.772794e-003	-9.309982e-004
4.009585264906155e-005	3.583580e+001	-3.893965e+000	1.047771e-001	2.821224e-003	-9.441026e-004
4.009601029756403e-005	3.583577e+001	-3.894786e+000	1.399560e-001	3.802310e-003	-9.492800e-004
4.009619588218345e-005	3.583576e+001	-3.895895e+000	1.585178e-001	4.321550e-003	-9.373320e-004
4.009643199097423e-005	3.583577e+001	-3.897297e+000	1.482306e-001	4.038763e-003	-8.976604e-004
4.009663536551137e-005	3.583579e+001	-3.898321e+000	1.129034e-001	3.058521e-003	-8.462400e-004
4.009677716301654e-005	3.583582e+001	-3.898825e+000	7.472060e-002	1.997738e-003	-8.028109e-004
4.009690125857493e-005	3.583584e+001	-3.899063e+000	3.513946e-002	8.976007e-004	-7.625382e-004
4.009702230364659e-005	3.583587e+001	-3.899105e+000	-5.080651e-003	-2.205676e-004	-7.241610e-004
4.009714456818022e-005	3.583590e+001	-3.898963e+000	-4.409115e-002	-1.305284e-003	-6.886098e-004
4.009727597847964e-005	3.583592e+001	-3.898620e+000	-8.036371e-002	-2.313986e-003	-6.566721e-004
4.009745094075610e-005	3.583594e+001	-3.897946e+000	-1.152868e-001	-3.285208e-003	-6.264289e-004
4.009764862798720e-005	3.583595e+001	-3.897039e+000	-1.319162e-001	-3.747534e-003	-6.107758e-004
4.009790224984936e-005	3.583595e+001	-3.895887e+000	-1.200538e-001	-3.416986e-003	-6.152890e-004
4.009809484012837e-005	3.583592e+001	-3.895174e+000	-8.894739e-002	-2.550930e-003	-6.334818e-004
4.009823211622555e-005	3.583590e+001	-3.894848e+000	-5.556176e-002	-1.621413e-003	-6.529241e-004
4.009835327323987e-005	3.583588e+001	-3.894732e+000	-2.135496e-002	-6.689305e-004	-6.718705e-004
4.009847264064062e-005	3.583586e+001	-3.894779e+000	1.345113e-002	3.003895e-004	-6.897484e-004
4.009859507252249e-005	3.583583e+001	-3.894983e+000	4.761102e-002	1.251917e-003	-7.054025e-004
4.009871760127811e-005	3.583582e+001	-3.895335e+000	7.745359e-002	2.083471e-003	-7.164251e-004
4.009886956084192e-005	3.583580e+001	-3.895929e+000	1.051166e-001	2.854825e-003	-7.217015e-004
4.009905273901244e-005	3.583578e+001	-3.896766e+000	1.217239e-001	3.319002e-003	-7.146647e-004
4.009928040548495e-005	3.583579e+001	-3.897808e+000	1.163096e-001	3.170899e-003	-6.870289e-004
